football_data_name,transfermarkt_name,manager,trainer_id,nationality,date_of_birth,start_date,end_date,age_at_appointment,experience_clubs_before,experience_years_before
Samsunspor,Samsunspor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2004-07-01,2005-06-30,34.6,1,2.0
Samsunspor,Samsunspor,Erdoğan Arıca,783,Türkiye,1954-07-24,2003-09-25,2004-06-30,49.2,10,13.0
Samsunspor,Samsunspor,Gheorghe Mulțescu,5429,Romania,1951-11-13,2003-07-01,2003-09-24,51.6,11,17.0
Samsunspor,Samsunspor,Sakıp Özberk,814,Türkiye,1945-05-01,2002-12-12,2003-08-01,57.6,13,18.4
Samsunspor,Samsunspor,Gjorgji Jovanovski,6101,North Macedonia,1956-03-29,2002-03-05,2002-12-10,45.9,3,3.8
Samsunspor,Samsunspor,Yücel Uyar,10485,Türkiye,1960-04-02,2001-04-04,2002-03-05,41.0,6,7.2
Samsunspor,Samsunspor,Bülent Ünder,10367,Türkiye,,2000-07-01,2001-04-02,,0,
Samsunspor,Samsunspor,Erdoğan Arıca,783,Türkiye,1954-07-24,1999-07-01,2000-06-30,44.9,5,8.8
Samsunspor,Samsunspor,Metin Türel,10484,Türkiye,1937-09-13,1998-09-18,1999-06-30,61.0,18,29.5
Samsunspor,Samsunspor,Mehmet Ali Çınar,10480,Türkiye,1949-03-10,1998-07-01,1998-09-17,49.3,6,9.2
Samsunspor,Samsunspor,Yücel Uyar,10485,Türkiye,1960-04-02,1998-04-22,1998-06-30,38.1,3,4.2
Samsunspor,Samsunspor,Jozef Jarabinsky,7416,Czech Republic,1944-03-12,1997-09-23,1998-04-20,53.5,13,23.2
Samsunspor,Samsunspor,Horst Hrubesch,97,Germany,1951-04-17,1997-07-01,1997-09-09,46.2,11,12.0
Samsunspor,Samsunspor,Milorad Mitrovic,10481,Serbia,1949-01-31,1997-02-04,1997-06-25,48.0,15,23.6
Samsunspor,Samsunspor,Gheorghe Mulțescu,5429,Romania,1951-11-13,1993-07-01,1997-01-29,41.6,4,7.0
Samsunspor,Samsunspor,Zeynel Soyuer,10483,Türkiye,1939-12-15,1992-07-01,1993-06-30,52.5,18,20.0
Samsunspor,Samsunspor,Mehmet Babalık,60122,Türkiye,1934-01-01,1992-03-24,1992-06-30,58.2,9,18.7
Samsunspor,Samsunspor,Özkan Sümer,13876,Türkiye,1940-11-20,1991-10-03,1992-03-27,50.9,12,18.5
Samsunspor,Samsunspor,Mehmet Babalık,60122,Türkiye,1934-01-01,1991-09-23,1991-09-30,57.7,8,18.2
Samsunspor,Samsunspor,Mehmet Ali Çınar,10480,Türkiye,1949-03-10,1991-07-01,1991-09-25,42.3,1,2.2
Samsunspor,Samsunspor,Yılmaz Gökdel,46133,Türkiye,1940-02-20,1990-02-09,1990-06-30,50.0,15,17.6
Samsunspor,Samsunspor,Milorad Mitrovic,10481,Serbia,1949-01-31,1989-10-04,1990-01-08,40.7,10,16.3
Samsunspor,Samsunspor,Yılmaz Vural,810,Türkiye,1953-01-01,1989-08-01,1989-09-26,36.6,0,
Samsunspor,Samsunspor,Fahrettin Genç,20942,Türkiye,1953-02-04,1989-07-01,1991-06-30,36.4,4,8.0
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1988-12-12,1989-01-20,50.8,9,15.7
Samsunspor,Samsunspor,Sükrü Goran,63314,Kosovo,,1987-10-15,1988-12-12,,0,0.0
Samsunspor,Samsunspor,Milorad Mitrovic,10481,Serbia,1949-01-31,1986-07-01,1987-10-11,37.4,7,13.0
Samsunspor,Samsunspor,Fethi Demircan,45901,Türkiye,1938-06-20,1984-07-01,1986-06-30,46.0,18,11.0
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1983-04-05,1983-06-30,45.1,7,10.0
Samsunspor,Samsunspor,Fahrettin Genç,20942,Türkiye,1953-02-04,1983-04-02,1983-04-08,30.2,0,1.8
Samsunspor,Samsunspor,Adnan Dinçer,63332,Türkiye,,1982-10-25,1983-03-28,,0,
Samsunspor,Samsunspor,Mehmet Babalık,60122,Türkiye,1934-01-01,1982-10-01,1982-10-27,48.7,3,9.3
Samsunspor,Samsunspor,Arda Vural,66633,Türkiye,1946-02-12,1982-07-01,1982-09-27,36.4,2,3.5
Samsunspor,Samsunspor,Mehmet Babalık,60122,Türkiye,1934-01-01,1982-04-08,1982-06-30,48.3,1,8.8
Samsunspor,Samsunspor,Fevzi Zemzem,69791,Türkiye,1941-07-04,1981-09-22,1982-06-30,40.2,3,5.6
Samsunspor,Samsunspor,Kamuran Soykıray,130496,Türkiye,1931-07-01,1979-06-13,1980-06-30,48.0,8,10.9
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1979-02-21,1979-06-30,41.0,4,5.8
Samsunspor,Samsunspor,Abdulah Gegic,26216,Serbia,1924-03-19,1978-11-02,1979-02-21,54.6,17,17.3
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1978-09-11,1978-11-06,40.5,3,5.4
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1977-07-01,1977-10-03,39.3,2,4.2
Samsunspor,Samsunspor,Kamuran Soykıray,130496,Türkiye,1931-07-01,1975-07-01,1977-06-30,44.0,5,7.0
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1975-02-03,1975-04-07,36.9,1,1.8
Samsunspor,Samsunspor,Nuri Asan,65878,Türkiye,1938-03-03,1973-04-18,1973-11-12,35.1,0,0.0
Samsunspor,Samsunspor,Abdullah Matay,72396,Türkiye,1928-01-06,1972-07-01,1973-04-16,44.5,6,7.0
Samsunspor,Samsunspor,Lefter Küçükandonyadis,128202,Türkiye,1924-12-22,1972-04-12,1972-06-30,47.3,8,8.5
Samsunspor,Samsunspor,Turgay Şeren,72598,Türkiye,1932-01-15,1970-07-19,1971-03-09,38.5,3,2.5
Samsunspor,Samsunspor,Lefter Küçükandonyadis,128202,Türkiye,1924-12-22,1970-02-10,1970-07-10,45.1,6,6.3
Samsunspor,Samsunspor,Kamuran Soykıray,130496,Türkiye,1931-07-01,1968-07-01,1969-06-30,37.0,0,0.0
Sariyer,Sarıyer,Servet Çetin,50948,Türkiye,1981-03-17,2025-10-16,,44.6,0,
Sariyer,Sarıyer,Yılmaz Vural,810,Türkiye,1953-01-01,2025-09-17,2025-10-08,72.7,0,
Sariyer,Sarıyer,Şenol Can,73765,Türkiye,1983-04-03,2025-07-15,2025-09-16,42.3,0,
Sariyer,Sarıyer,Mustafa Sarıgül,71386,Türkiye,1972-07-10,2024-09-19,2025-06-30,52.2,0,
Sariyer,Sarıyer,Kemal Kılıç,10144,Türkiye,1956-04-25,2024-07-02,2024-09-16,68.2,0,
Sariyer,Sarıyer,Gürses Kılıç,13283,Türkiye,1967-03-25,2024-03-22,2024-07-02,57.0,25,23.7
Sariyer,Sarıyer,İlker Püren,37816,Türkiye,1983-09-20,2023-12-11,2024-03-18,40.2,23,16.3
Sariyer,Sarıyer,Soner Tolungüç,16910,Türkiye,1964-10-14,2023-10-24,2023-12-05,59.0,10,23.8
Sariyer,Sarıyer,Cüneyt Dumlupınar,38778,Türkiye,1980-08-10,2023-07-28,2023-10-19,43.0,20,18.9
Sariyer,Sarıyer,Ekrem Al,8914,Türkiye,1955-01-01,2023-02-01,2023-06-30,68.1,33,29.4
Sariyer,Sarıyer,Serkan Özdemir,91692,Türkiye,1976-05-14,2022-11-26,2023-01-30,46.5,4,5.2
Sariyer,Sarıyer,Mehmet Demirtaş,70016,Türkiye,1958-09-15,2022-10-10,2022-11-21,64.1,32,28.9
Sariyer,Sarıyer,Özcan Kızıltan,10654,Türkiye,1959-07-12,2022-07-30,2022-10-02,63.0,0,
Sariyer,Sarıyer,Bülent Akan,22453,Türkiye,1974-10-13,2022-07-12,2022-07-30,47.7,0,
Sariyer,Sarıyer,Ekrem Al,8914,Türkiye,1955-01-01,2022-01-01,2022-06-30,67.0,32,28.3
Sariyer,Sarıyer,Mustafa Çapanoğlu,8010,Türkiye,1956-01-01,2021-11-04,2021-12-31,65.8,29,29.3
Sariyer,Sarıyer,Taşkın Güngör,28591,Türkiye,1966-10-01,2021-07-23,2021-11-01,54.8,21,20.0
Sariyer,Sarıyer,Ekrem Al,8914,Türkiye,1955-01-01,2021-02-22,2021-06-25,66.1,31,27.5
Sariyer,Sarıyer,Ahmet Yıldırım,10827,Türkiye,1974-02-25,2020-09-02,2021-02-22,46.5,0,
Sariyer,Sarıyer,Ekrem Al,8914,Türkiye,1955-01-01,2019-12-21,2020-08-03,65.0,29,26.3
Sariyer,Sarıyer,Şaban Yıldırım,30992,Türkiye,1970-01-25,2019-09-27,2019-12-04,49.7,0,
Sariyer,Sarıyer,Ahmet Akcan,4708,Türkiye,1958-02-17,2019-07-03,2019-09-26,61.4,21,35.0
Sariyer,Sarıyer,Serdar Bozkurt,36681,Türkiye,1977-04-28,2018-08-06,2019-06-30,41.3,0,
Sariyer,Sarıyer,Orhan Kaynak,22388,Türkiye,1970-03-01,2018-03-02,2018-06-30,48.0,6,9.7
Sariyer,Sarıyer,Erbil Uzel,59304,Türkiye,1974-04-15,2018-02-15,2018-03-02,43.8,2,3.5
Sariyer,Sarıyer,Bahri Kaya,17749,Türkiye,1957-06-10,2017-01-10,2018-02-15,59.6,18,24.1
Sariyer,Sarıyer,Taner Taşkın,8008,Türkiye,1972-10-27,2016-08-01,2016-12-12,43.8,0,
Sariyer,Sarıyer,Mehmet Birinci,786,Türkiye,1957-01-01,2015-12-04,2016-06-30,58.9,0,
Sariyer,Sarıyer,Ayhan Akman,38981,Türkiye,1977-02-23,2015-08-01,2015-11-27,38.4,3,2.0
Sariyer,Sarıyer,Bahri Kaya,17749,Türkiye,1957-06-10,2014-10-29,2015-06-30,57.4,17,21.9
Sariyer,Sarıyer,Turhan Özyazanlar,8015,Türkiye,1955-12-28,2014-08-13,2014-10-17,58.6,16,23.0
Sariyer,Sarıyer,Bahaddin Güneş,2627,Türkiye,1960-03-10,2014-03-20,2014-06-30,54.0,0,
Sariyer,Sarıyer,Mahmut Kocabal,34116,Türkiye,1962-12-15,2014-02-20,2014-03-20,51.2,9,23.4
Sariyer,Sarıyer,Beyhan Çalışkan,22841,Türkiye,1960-04-06,2013-10-24,2014-02-18,53.5,8,13.3
Sariyer,Sarıyer,Mehmet Birinci,786,Türkiye,1957-01-01,2012-10-18,2013-10-11,55.8,0,
Sariyer,Sarıyer,Erdem Acar,24004,Türkiye,1955-09-16,2012-03-28,2012-10-11,56.5,23,21.6
Sariyer,Sarıyer,Sadi Tekelioğlu,22826,Türkiye,1955-01-15,2011-09-01,2012-03-27,56.6,16,21.1
Sariyer,Sarıyer,İlker Yağcıoğlu,8014,Türkiye,1966-03-10,2010-09-16,2011-06-30,44.5,5,6.0
Sariyer,Sarıyer,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,2010-01-29,2010-09-15,54.0,20,22.6
Sariyer,Sarıyer,Mehmet Demirtaş,70016,Türkiye,1958-09-15,2009-11-25,2010-01-28,51.2,15,16.0
Sariyer,Sarıyer,Mehmet Ekşi,61781,Türkiye,1953-04-01,2009-07-01,2009-11-25,56.2,11,20.0
Sariyer,Sarıyer,Kenan Gönen,31250,Türkiye,1959-09-24,2008-11-14,2009-06-30,49.1,15,16.1
Sariyer,Sarıyer,Mahmut Kocabal,34116,Türkiye,1962-12-15,2008-08-12,2008-11-14,45.7,8,17.9
Sariyer,Sarıyer,Orhan Yahya Yüce,73525,Türkiye,1950-11-29,2007-11-29,2008-06-30,57.0,18,24.3
Sariyer,Sarıyer,Erdem Acar,24004,Türkiye,1955-09-16,2007-10-10,2007-11-30,52.1,17,17.2
Sariyer,Sarıyer,Mahmut Kocabal,34116,Türkiye,1962-12-15,2007-08-16,2007-10-10,44.7,7,16.9
Sariyer,Sarıyer,Erdem Acar,24004,Türkiye,1955-09-16,2007-03-14,2007-06-30,51.5,16,16.6
Sariyer,Sarıyer,Hüseyin Kalpar,12053,Türkiye,1955-02-25,2006-06-16,2007-02-27,51.3,11,12.0
Sariyer,Sarıyer,Mehmet Birinci,786,Türkiye,1957-01-01,2005-11-16,2006-06-30,48.9,0,
Sariyer,Sarıyer,Mehmet Şansal,12432,Türkiye,1956-08-01,2005-08-12,2005-11-14,49.0,17,18.1
Sariyer,Sarıyer,Mehmet Özdilek,815,Türkiye,1966-04-01,2005-02-18,2005-06-30,38.9,1,1.1
Sariyer,Sarıyer,Engin Korukır,17834,Türkiye,1958-06-13,2005-02-17,2005-06-30,46.7,7,8.3
Sariyer,Sarıyer,Mahmut Kocabal,34116,Türkiye,1962-12-15,2004-11-25,2005-02-17,41.9,5,14.2
Sariyer,Sarıyer,Kamil Doygun,124227,Türkiye,1953-05-01,2004-08-27,2004-11-24,51.3,13,22.2
Sariyer,Sarıyer,Erdem Acar,24004,Türkiye,1955-09-16,2003-08-19,2004-06-18,47.9,12,13.0
Sariyer,Sarıyer,Şenol Ustaömer,38836,Türkiye,1961-08-18,2001-10-12,2003-06-30,40.2,5,4.2
Sariyer,Sarıyer,Hüsnü Özkara,2022,Türkiye,1955-01-25,2001-08-02,2001-10-05,46.5,11,11.1
Sariyer,Sarıyer,Turhan Sofuoğlu,39106,Türkiye,1965-08-19,2001-01-10,2001-06-30,35.4,3,3.6
Sariyer,Sarıyer,Yaşar Elmas,13261,Türkiye,1957-06-03,1999-07-09,2001-03-22,42.1,8,7.8
Sariyer,Sarıyer,İlyas Tüfekçi,10372,Türkiye,1960-02-03,1999-02-26,1999-06-30,39.1,9,5.1
Sariyer,Sarıyer,Uğur Tütüneker,2492,Türkiye,1963-08-02,1999-02-26,1999-06-30,35.6,1,0.7
Sariyer,Sarıyer,Ender Konca,108766,Türkiye,1947-09-22,1998-07-10,1999-02-25,50.8,12,12.0
Sariyer,Sarıyer,Mehmet Demirtaş,70016,Türkiye,1958-09-15,1997-12-31,1998-06-30,39.3,2,4.1
Sariyer,Sarıyer,Zafer Göncüler,60759,Türkiye,1950-11-22,1997-08-18,1997-11-14,46.7,13,15.1
Sariyer,Sarıyer,Fatih Eser,70017,Türkiye,1957-08-18,1997-02-19,1997-05-01,39.5,5,6.6
Sariyer,Sarıyer,Yılmaz Vural,810,Türkiye,1953-01-01,1996-03-01,1997-02-03,43.2,0,
Sariyer,Sarıyer,Adnan Dinçer,63332,Türkiye,,1995-01-19,1996-03-15,,0,
Sariyer,Sarıyer,Ömer Kaner,60114,Türkiye,1951-05-21,1994-07-01,1995-01-19,43.1,8,9.0
Sariyer,Sarıyer,Güvenç Kurtar,804,Türkiye,1950-07-25,1994-01-28,1994-06-30,43.5,2,7.6
Sariyer,Sarıyer,Yakup Kaptan,62728,Türkiye,1948-05-07,1993-08-16,1994-01-28,45.3,1,10.1
Sariyer,Sarıyer,Nevzat Güzelırmak,60737,Türkiye,1942-01-01,1992-08-27,1993-06-30,50.7,14,16.1
Sariyer,Sarıyer,Ahmet Suat Özyazıcı,30967,Türkiye,1936-04-20,1990-01-18,1992-06-30,53.7,6,16.8
Sariyer,Sarıyer,Cor van der Hart,14062,Netherlands,1928-01-25,1989-08-15,1990-01-14,61.6,16,23.1
Sariyer,Sarıyer,Milan Ribar,32715,Bosnia-Herzegovina,1930-11-21,1988-07-09,1989-06-30,57.6,5,20.5
Sariyer,Sarıyer,Candan Tarhan,46077,Türkiye,1942-06-27,1987-07-01,1988-06-30,45.0,10,12.6
Sariyer,Sarıyer,Josip Duvancic,74365,Croatia,1935-10-01,1986-07-07,1987-06-30,50.8,9,18.0
Sariyer,Sarıyer,Candan Tarhan,46077,Türkiye,1942-06-27,1984-02-26,1986-06-30,41.7,6,9.2
Sariyer,Sarıyer,Ayhan Erman,142293,Türkiye,1928-07-01,1983-11-17,1984-02-26,55.4,4,19.4
Sariyer,Sarıyer,Ayhan Erman,142293,Türkiye,1928-07-01,1981-07-01,1982-11-21,53.0,3,17.0
Sariyer,Sarıyer,Suat Mamat,136514,Türkiye,1930-11-08,1980-07-01,1981-06-30,49.6,11,11.9
Sariyer,Sarıyer,Münacettin Barut,139093,Türkiye,1936-06-24,1980-03-27,1980-06-30,43.8,9,15.7
Sariyer,Sarıyer,Selahattin Torkal,131834,Türkiye,1924-11-15,1979-07-01,1980-06-30,54.6,14,17.0
Sariyer,Sarıyer,Münacettin Barut,139093,Türkiye,1936-06-24,1977-07-01,1979-06-30,41.0,8,13.0
Sariyer,Sarıyer,İsfendiyar Açıksöz,137874,Türkiye,1929-07-19,1966-07-01,1967-06-30,37.0,1,5.0
Sariyer,Sarıyer,Ayhan Erman,142293,Türkiye,1928-07-01,1964-07-01,1977-04-25,36.0,0,0.0
Sariyer,Sarıyer,Halil Özyazıcı,108945,Türkiye,1923-01-01,1957-08-14,1958-06-30,34.6,2,3.1
Sivasspor,Sivasspor,İsmet Taşdemir,18920,Türkiye,1974-01-01,2026-02-11,,52.1,0,
Sivasspor,Sivasspor,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2025-10-28,2026-02-09,56.5,0,
Sivasspor,Sivasspor,Osman Zeki Korkmaz,71084,Türkiye,1982-05-02,2025-07-01,2025-10-28,43.2,0,
Sivasspor,Sivasspor,Rıza Çalımbay,789,Türkiye,1963-02-02,2025-03-07,2025-06-30,62.1,19,24.0
Sivasspor,Sivasspor,Ömer Erdoğan,41081,Türkiye,1977-05-03,2024-12-19,2025-03-05,47.6,9,11.5
Sivasspor,Sivasspor,Bülent Uygun,5014,Türkiye,1971-08-01,2024-01-04,2024-12-14,52.4,14,18.4
Sivasspor,Sivasspor,Servet Çetin,50948,Türkiye,1981-03-17,2023-07-01,2023-12-30,42.3,0,
Sivasspor,Sivasspor,Rıza Çalımbay,789,Türkiye,1963-02-02,2019-07-01,2023-06-30,56.4,16,18.3
Sivasspor,Sivasspor,Hakan Keleş,64778,Türkiye,1972-01-08,2018-11-19,2019-06-30,46.9,9,10.7
Sivasspor,Sivasspor,Tamer Tuna,30988,Türkiye,1976-07-01,2018-07-10,2018-11-06,42.0,6,7.8
Sivasspor,Sivasspor,Samet Aybaba,5002,Türkiye,1955-02-03,2017-03-24,2018-06-30,62.1,19,26.7
Sivasspor,Sivasspor,Mesut Bakkal,784,Türkiye,1964-03-19,2016-09-30,2017-03-19,52.5,0,
Sivasspor,Sivasspor,Osman Özköylü,9284,Türkiye,1971-08-26,2016-08-09,2016-09-28,45.0,0,
Sivasspor,Sivasspor,Mesut Bakkal,784,Türkiye,1964-03-19,2016-02-08,2016-06-30,51.9,0,
Sivasspor,Sivasspor,Okan Buruk,23531,Türkiye,1973-10-19,2015-10-27,2016-02-08,42.0,0,
Sivasspor,Sivasspor,Sergen Yalçın,32128,Türkiye,1972-11-05,2014-12-23,2015-10-26,42.1,0,
Sivasspor,Sivasspor,Roberto Carlos,29100,Brazil,1973-04-10,2013-07-01,2014-12-21,40.2,3,1.3
Sivasspor,Sivasspor,Rıza Çalımbay,789,Türkiye,1963-02-02,2010-10-25,2013-06-30,47.7,9,9.6
Sivasspor,Sivasspor,Mesut Bakkal,784,Türkiye,1964-03-19,2010-03-25,2010-10-25,46.0,0,
Sivasspor,Sivasspor,Muhsin Ertuğral,1251,Türkiye,1959-09-15,2009-10-13,2010-03-25,50.1,7,14.7
Sivasspor,Sivasspor,Bülent Uygun,5014,Türkiye,1971-08-01,2006-11-06,2009-10-05,35.3,1,1.3
Sivasspor,Sivasspor,Karol Pecze,3404,Slovakia,1946-02-07,2006-07-01,2006-11-06,60.4,13,27.0
Sivasspor,Sivasspor,Werner Lorant,144,Germany,1948-11-21,2005-07-01,2006-06-30,56.6,8,18.6
Sivasspor,Sivasspor,İsmail Kartal,6366,Türkiye,1961-06-15,2004-08-25,2005-06-30,43.2,4,8.0
Sivasspor,Sivasspor,Kemal Kılıç,10144,Türkiye,1956-04-25,2003-11-14,2004-06-30,47.6,0,
Sivasspor,Sivasspor,Muharrem Uğur,22853,Türkiye,1961-07-01,2003-08-20,2003-11-14,42.1,10,8.1
Sivasspor,Sivasspor,Mehmet Şahan,13282,Türkiye,1958-01-01,2002-08-20,2003-07-31,44.6,9,11.0
Sivasspor,Sivasspor,İlyas Tüfekçi,10372,Türkiye,1960-02-03,2001-10-04,2002-06-30,41.7,12,7.7
Sivasspor,Sivasspor,Bülent Albayrak,16646,Türkiye,1962-08-07,2001-08-06,2001-09-24,39.0,5,12.7
Sivasspor,Sivasspor,Yaşar Elmas,13261,Türkiye,1957-06-03,2001-04-12,2001-06-30,43.9,9,9.5
Sivasspor,Sivasspor,Ahmet Kazım Ertem,31004,Türkiye,1957-06-16,2000-08-01,2001-04-10,43.1,5,7.9
Sivasspor,Sivasspor,Bülent Albayrak,16646,Türkiye,1962-08-07,1999-07-08,2000-08-01,36.9,4,10.6
Sivasspor,Sivasspor,Murat Özgen,16983,Türkiye,1952-08-10,1997-12-17,1999-06-30,45.4,9,7.3
Sivasspor,Sivasspor,Hikmet Sevim,36677,Türkiye,1958-07-07,1997-07-10,1997-11-24,39.0,5,5.9
Sivasspor,Sivasspor,Erhan Dodanlı,89676,Türkiye,1952-05-02,1996-12-13,1997-06-30,44.6,9,14.5
Sivasspor,Sivasspor,Timuçin Çuğ,136113,Türkiye,1951-09-14,1996-07-01,1996-12-10,44.8,7,9.0
Sivasspor,Sivasspor,Hasan Gül,85343,Türkiye,1955-10-20,1994-10-19,1995-06-30,39.0,3,3.2
Sivasspor,Sivasspor,Turgut Kafkas,147581,Türkiye,1941-11-22,1994-09-01,1995-06-30,52.8,9,24.2
Sivasspor,Sivasspor,Davut Şahin,43356,Türkiye,1949-02-12,1993-10-14,1994-02-27,44.7,7,12.3
Sivasspor,Sivasspor,Arda Vural,66633,Türkiye,1946-02-12,1993-02-01,1993-04-05,47.0,11,14.1
Sivasspor,Sivasspor,Timuçin Çuğ,136113,Türkiye,1951-09-14,1992-09-17,1993-06-30,41.0,4,5.2
Sivasspor,Sivasspor,Murat Özgen,16983,Türkiye,1952-08-10,1991-12-11,1992-06-30,39.3,1,1.3
Sivasspor,Sivasspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1990-05-07,1990-06-30,54.9,17,23.8
Sivasspor,Sivasspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1988-07-01,1989-06-30,53.0,16,22.0
Sivasspor,Sivasspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1983-01-26,1983-06-30,47.6,11,16.6
Sivasspor,Sivasspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1981-07-20,1982-06-30,46.1,10,15.0
Sivasspor,Sivasspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1975-02-17,1975-06-30,39.6,6,8.6
Sivasspor,Sivasspor,Bülent Eken,32874,Türkiye,1923-10-26,1972-09-01,1973-06-30,48.9,15,17.2
Sivasspor,Sivasspor,Lefter Küçükandonyadis,128202,Türkiye,1924-12-22,1970-11-16,1971-06-07,45.9,7,7.0
Sivasspor,Sivasspor,Naci Özkaya,113698,Türkiye,1922-07-01,1969-07-01,1970-11-16,47.0,9,15.7
Trabzonspor,Trabzonspor,Fatih Tekke,29046,Türkiye,1977-09-09,2025-03-11,,47.5,0,
Trabzonspor,Trabzonspor,Şenol Güneş,2332,Türkiye,1952-06-01,2024-09-03,2025-03-10,72.3,17,38.5
Trabzonspor,Trabzonspor,İhsan Derelioğlu,794,Türkiye,1961-11-15,2024-08-31,2024-09-02,62.8,16,30.2
Trabzonspor,Trabzonspor,Abdullah Avcı,5078,Türkiye,1963-07-31,2023-10-12,2024-08-31,60.2,10,24.2
Trabzonspor,Trabzonspor,Nenad Bjelica,5197,Croatia,1971-08-20,2023-04-18,2023-10-11,51.7,8,15.6
Trabzonspor,Trabzonspor,İhsan Derelioğlu,794,Türkiye,1961-11-15,2023-04-05,2023-04-18,61.4,14,28.8
Trabzonspor,Trabzonspor,Orhan Ak,62361,Türkiye,1979-09-29,2023-03-08,2023-04-04,43.4,0,
Trabzonspor,Trabzonspor,Abdullah Avcı,5078,Türkiye,1963-07-31,2020-11-10,2023-03-08,57.3,9,21.3
Trabzonspor,Trabzonspor,İhsan Derelioğlu,794,Türkiye,1961-11-15,2020-10-31,2020-11-08,59.0,13,26.3
Trabzonspor,Trabzonspor,Eddie Newton,15907,England,,2020-07-20,2020-10-31,,0,
Trabzonspor,Trabzonspor,Hüseyin Çimşir,29119,Türkiye,1979-05-26,2020-01-02,2020-07-20,40.6,5,6.3
Trabzonspor,Trabzonspor,Ünal Karaman,4776,Türkiye,1966-06-29,2018-07-01,2019-12-30,52.0,14,17.9
Trabzonspor,Trabzonspor,Rıza Çalımbay,789,Türkiye,1963-02-02,2017-10-18,2018-06-30,54.7,14,16.6
Trabzonspor,Trabzonspor,Ersun Yanal,811,Türkiye,1961-12-17,2016-07-01,2017-10-16,54.5,18,26.0
Trabzonspor,Trabzonspor,Taner Yılmaz,31311,Türkiye,,2016-05-14,2016-05-20,,0,
Trabzonspor,Trabzonspor,Hami Mandıralı,7479,Türkiye,1968-07-20,2016-01-21,2016-05-13,47.5,4,7.6
Trabzonspor,Trabzonspor,Sadi Tekelioğlu,22826,Türkiye,1955-01-15,2015-11-11,2016-01-21,60.8,17,25.3
Trabzonspor,Trabzonspor,Shota Arveladze,7849,Georgia,1973-02-22,2015-07-03,2015-11-11,42.4,0,
Trabzonspor,Trabzonspor,Ersun Yanal,811,Türkiye,1961-12-17,2014-11-12,2015-07-02,52.9,17,24.4
Trabzonspor,Trabzonspor,Vahid Halilhodzic,1231,Bosnia-Herzegovina,1952-10-15,2014-07-15,2014-11-08,61.7,0,
Trabzonspor,Trabzonspor,Hami Mandıralı,7479,Türkiye,1968-07-20,2014-02-10,2014-06-30,45.6,1,5.6
Trabzonspor,Trabzonspor,Mustafa Reşit Akçay,15266,Türkiye,1958-12-12,2013-07-01,2014-02-10,54.6,20,21.0
Trabzonspor,Trabzonspor,Tolunay Kafkas,5006,Türkiye,1968-03-31,2013-01-29,2013-06-30,44.8,3,5.6
Trabzonspor,Trabzonspor,Şenol Güneş,2332,Türkiye,1952-06-01,2009-12-04,2013-01-29,57.5,12,23.7
Trabzonspor,Trabzonspor,Hugo Broos,706,Belgium,,2009-07-01,2009-11-24,,0,
Trabzonspor,Trabzonspor,Ahmet Özen,10013,Türkiye,,2009-04-28,2009-06-30,,0,
Trabzonspor,Trabzonspor,Ersun Yanal,811,Türkiye,1961-12-17,2007-10-27,2009-04-27,45.9,13,17.3
Trabzonspor,Trabzonspor,Ziya Doğan,795,Türkiye,1961-01-01,2006-09-07,2007-10-22,45.7,11,13.1
Trabzonspor,Trabzonspor,Sebastião Lazaroni,4628,Brazil,1950-09-15,2006-07-01,2006-09-07,55.8,24,20.9
Trabzonspor,Trabzonspor,Vahid Halilhodzic,1231,Bosnia-Herzegovina,1952-10-15,2005-10-07,2006-06-30,53.0,0,
Trabzonspor,Trabzonspor,Orhan Çıkırıkçı,792,Türkiye,,2005-09-26,2005-10-07,,0,
Trabzonspor,Trabzonspor,Şenol Güneş,2332,Türkiye,1952-06-01,2005-01-17,2005-09-26,52.6,10,18.8
Trabzonspor,Trabzonspor,Ziya Doğan,795,Türkiye,1961-01-01,2004-02-05,2005-01-17,43.1,8,10.6
Trabzonspor,Trabzonspor,Turgay Semercioğlu,807,Türkiye,,2003-12-11,2004-02-05,,0,
Trabzonspor,Trabzonspor,Samet Aybaba,5002,Türkiye,1955-02-03,2002-07-01,2003-12-04,47.4,8,12.0
Trabzonspor,Trabzonspor,Hans-Peter Briegel,24,Germany,1955-10-11,2001-11-07,2002-06-30,46.1,7,12.1
Trabzonspor,Trabzonspor,Sadi Tekelioğlu,22826,Türkiye,1955-01-15,2001-01-19,2001-11-09,46.0,8,10.5
